,Province/State,name,Country/Region,Lat,Long,1/21/20 22:00,Cases,Date,Date_proper,Day
0,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/22/20 12:00,2020-01-22 12:00:00,1.0
1,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/23/20 12:00,2020-01-23 12:00:00,2.0
2,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/24/20 0:00,2020-01-24 00:00:00,2.5
3,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/24/20 12:00,2020-01-24 12:00:00,3.0
4,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/25/20 0:00,2020-01-25 00:00:00,3.5
5,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/25/20 12:00,2020-01-25 12:00:00,4.0
6,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/25/20 22:00,2020-01-25 22:00:00,4.416666666666666
7,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/26/20 11:00,2020-01-26 11:00:00,4.958333333333334
8,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/26/20 23:00,2020-01-26 23:00:00,5.458333333333333
9,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/27/20 9:00,2020-01-27 09:00:00,5.875
10,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/27/20 19:00,2020-01-27 19:00:00,6.291666666666667
11,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/27/20 20:30,2020-01-27 20:30:00,6.354166666666667
12,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/28/20 13:00,2020-01-28 13:00:00,7.041666666666667
13,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/28/20 18:00,2020-01-28 18:00:00,7.25
14,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/28/20 23:00,2020-01-28 23:00:00,7.458333333333333
15,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/29/20 13:30,2020-01-29 13:30:00,8.0625
16,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/29/20 14:30,2020-01-29 14:30:00,8.104166666666668
17,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/29/20 21:00,2020-01-29 21:00:00,8.375
18,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/30/20 11:00,2020-01-30 11:00:00,8.958333333333332
19,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,1/31/20 14:00,2020-01-31 14:00:00,10.083333333333334
20,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/1/20 10:00,2020-02-01 10:00:00,10.916666666666666
21,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/2/20 21:00,2020-02-02 21:00:00,12.375000000000002
22,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/3/20 21:00,2020-02-03 21:00:00,13.375
23,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/4/20 9:40,2020-02-04 09:40:00,13.902777777777779
24,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/4/20 22:00,2020-02-04 22:00:00,14.416666666666666
25,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/5/20 9:00,2020-02-05 09:00:00,14.875
26,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/5/20 23:00,2020-02-05 23:00:00,15.458333333333334
27,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/6/20 9:00,2020-02-06 09:00:00,15.875
28,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/6/20 14:20,2020-02-06 14:20:00,16.09722222222222
29,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/7/20 20:13,2020-02-07 20:13:00,17.34236111111111
30,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/7/20 22:50,2020-02-07 22:50:00,17.45138888888889
31,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,0.0,2/8/20 10:24,2020-02-08 10:24:00,17.933333333333334
32,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,1.0,2/8/20 23:04,2020-02-08 23:04:00,18.461111111111112
33,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,1.0,2/9/20 10:30,2020-02-09 10:30:00,18.9375
34,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,3.0,2/9/20 23:20,2020-02-09 23:20:00,19.47222222222222
35,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,3.0,2/10/20 10:30,2020-02-10 10:30:00,19.9375
36,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0.0,3.0,2/10/20 19:30,2020-02-10 19:30:00,20.3125
37,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,0.0,1/22/20 12:00,2020-01-22 12:00:00,1.0
38,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,0.0,1/23/20 12:00,2020-01-23 12:00:00,2.0
39,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,0.0,1/24/20 0:00,2020-01-24 00:00:00,2.5
40,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,0.0,1/24/20 12:00,2020-01-24 12:00:00,3.0
41,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,0.0,1/25/20 0:00,2020-01-25 00:00:00,3.5
42,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,0.0,1/25/20 12:00,2020-01-25 12:00:00,4.0
43,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,0.0,1/25/20 22:00,2020-01-25 22:00:00,4.416666666666666
44,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,0.0,1/26/20 11:00,2020-01-26 11:00:00,4.958333333333334
45,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,0.0,1/26/20 23:00,2020-01-26 23:00:00,5.458333333333333
46,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,0.0,1/27/20 9:00,2020-01-27 09:00:00,5.875
47,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,1/27/20 19:00,2020-01-27 19:00:00,6.291666666666667
48,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,1/27/20 20:30,2020-01-27 20:30:00,6.354166666666667
49,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,1/28/20 13:00,2020-01-28 13:00:00,7.041666666666667
50,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,1/28/20 18:00,2020-01-28 18:00:00,7.25
51,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,1/28/20 23:00,2020-01-28 23:00:00,7.458333333333333
52,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,1/29/20 13:30,2020-01-29 13:30:00,8.0625
53,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,1/29/20 14:30,2020-01-29 14:30:00,8.104166666666668
54,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,1/29/20 21:00,2020-01-29 21:00:00,8.375
55,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,1/30/20 11:00,2020-01-30 11:00:00,8.958333333333332
56,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,1/31/20 14:00,2020-01-31 14:00:00,10.083333333333334
57,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,2/1/20 10:00,2020-02-01 10:00:00,10.916666666666666
58,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,2/2/20 21:00,2020-02-02 21:00:00,12.375000000000002
59,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,2/3/20 21:00,2020-02-03 21:00:00,13.375
60,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,2/4/20 9:40,2020-02-04 09:40:00,13.902777777777779
61,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,2/4/20 22:00,2020-02-04 22:00:00,14.416666666666666
62,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,2/5/20 9:00,2020-02-05 09:00:00,14.875
63,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,2/5/20 23:00,2020-02-05 23:00:00,15.458333333333334
64,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,2/6/20 9:00,2020-02-06 09:00:00,15.875
65,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,2/6/20 14:20,2020-02-06 14:20:00,16.09722222222222
66,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,1.0,2/7/20 20:13,2020-02-07 20:13:00,17.34236111111111
67,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,2.0,2/7/20 22:50,2020-02-07 22:50:00,17.45138888888889
68,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,2.0,2/8/20 10:24,2020-02-08 10:24:00,17.933333333333334
69,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,2.0,2/8/20 23:04,2020-02-08 23:04:00,18.461111111111112
70,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,2.0,2/9/20 10:30,2020-02-09 10:30:00,18.9375
71,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,2.0,2/9/20 23:20,2020-02-09 23:20:00,19.47222222222222
72,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,2.0,2/10/20 10:30,2020-02-10 10:30:00,19.9375
73,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0.0,2.0,2/10/20 19:30,2020-02-10 19:30:00,20.3125
74,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/22/20 12:00,2020-01-22 12:00:00,1.0
75,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/23/20 12:00,2020-01-23 12:00:00,2.0
76,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/24/20 0:00,2020-01-24 00:00:00,2.5
77,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/24/20 12:00,2020-01-24 12:00:00,3.0
78,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/25/20 0:00,2020-01-25 00:00:00,3.5
79,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/25/20 12:00,2020-01-25 12:00:00,4.0
80,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/25/20 22:00,2020-01-25 22:00:00,4.416666666666666
81,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/26/20 11:00,2020-01-26 11:00:00,4.958333333333334
82,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/26/20 23:00,2020-01-26 23:00:00,5.458333333333333
83,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/27/20 9:00,2020-01-27 09:00:00,5.875
84,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/27/20 19:00,2020-01-27 19:00:00,6.291666666666667
85,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/27/20 20:30,2020-01-27 20:30:00,6.354166666666667
86,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/28/20 13:00,2020-01-28 13:00:00,7.041666666666667
87,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/28/20 18:00,2020-01-28 18:00:00,7.25
88,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/28/20 23:00,2020-01-28 23:00:00,7.458333333333333
89,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/29/20 13:30,2020-01-29 13:30:00,8.0625
90,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/29/20 14:30,2020-01-29 14:30:00,8.104166666666668
91,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/29/20 21:00,2020-01-29 21:00:00,8.375
92,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/30/20 11:00,2020-01-30 11:00:00,8.958333333333332
93,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,0.0,1/31/20 14:00,2020-01-31 14:00:00,10.083333333333334
94,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,1.0,2/1/20 10:00,2020-02-01 10:00:00,10.916666666666666
95,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/2/20 21:00,2020-02-02 21:00:00,12.375000000000002
96,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/3/20 21:00,2020-02-03 21:00:00,13.375
97,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/4/20 9:40,2020-02-04 09:40:00,13.902777777777779
98,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/4/20 22:00,2020-02-04 22:00:00,14.416666666666666
99,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/5/20 9:00,2020-02-05 09:00:00,14.875
100,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/5/20 23:00,2020-02-05 23:00:00,15.458333333333334
101,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/6/20 9:00,2020-02-06 09:00:00,15.875
102,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/6/20 14:20,2020-02-06 14:20:00,16.09722222222222
103,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/7/20 20:13,2020-02-07 20:13:00,17.34236111111111
104,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/7/20 22:50,2020-02-07 22:50:00,17.45138888888889
105,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/8/20 10:24,2020-02-08 10:24:00,17.933333333333334
106,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/8/20 23:04,2020-02-08 23:04:00,18.461111111111112
107,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/9/20 10:30,2020-02-09 10:30:00,18.9375
108,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/9/20 23:20,2020-02-09 23:20:00,19.47222222222222
109,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/10/20 10:30,2020-02-10 10:30:00,19.9375
110,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0.0,2.0,2/10/20 19:30,2020-02-10 19:30:00,20.3125
111,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/22/20 12:00,2020-01-22 12:00:00,1.0
112,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/23/20 12:00,2020-01-23 12:00:00,2.0
113,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/24/20 0:00,2020-01-24 00:00:00,2.5
114,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/24/20 12:00,2020-01-24 12:00:00,3.0
115,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/25/20 0:00,2020-01-25 00:00:00,3.5
116,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/25/20 12:00,2020-01-25 12:00:00,4.0
117,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/25/20 22:00,2020-01-25 22:00:00,4.416666666666666
118,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/26/20 11:00,2020-01-26 11:00:00,4.958333333333334
119,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/26/20 23:00,2020-01-26 23:00:00,5.458333333333333
120,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/27/20 9:00,2020-01-27 09:00:00,5.875
121,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/27/20 19:00,2020-01-27 19:00:00,6.291666666666667
122,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/27/20 20:30,2020-01-27 20:30:00,6.354166666666667
123,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/28/20 13:00,2020-01-28 13:00:00,7.041666666666667
124,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/28/20 18:00,2020-01-28 18:00:00,7.25
125,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/28/20 23:00,2020-01-28 23:00:00,7.458333333333333
126,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/29/20 13:30,2020-01-29 13:30:00,8.0625
127,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/29/20 14:30,2020-01-29 14:30:00,8.104166666666668
128,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/29/20 21:00,2020-01-29 21:00:00,8.375
129,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/30/20 11:00,2020-01-30 11:00:00,8.958333333333332
130,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,1/31/20 14:00,2020-01-31 14:00:00,10.083333333333334
131,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/1/20 10:00,2020-02-01 10:00:00,10.916666666666666
132,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/2/20 21:00,2020-02-02 21:00:00,12.375000000000002
133,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/3/20 21:00,2020-02-03 21:00:00,13.375
134,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/4/20 9:40,2020-02-04 09:40:00,13.902777777777779
135,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/4/20 22:00,2020-02-04 22:00:00,14.416666666666666
136,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/5/20 9:00,2020-02-05 09:00:00,14.875
137,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/5/20 23:00,2020-02-05 23:00:00,15.458333333333334
138,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/6/20 9:00,2020-02-06 09:00:00,15.875
139,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/6/20 14:20,2020-02-06 14:20:00,16.09722222222222
140,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/7/20 20:13,2020-02-07 20:13:00,17.34236111111111
141,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/7/20 22:50,2020-02-07 22:50:00,17.45138888888889
142,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/8/20 10:24,2020-02-08 10:24:00,17.933333333333334
143,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/8/20 23:04,2020-02-08 23:04:00,18.461111111111112
144,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/9/20 10:30,2020-02-09 10:30:00,18.9375
145,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/9/20 23:20,2020-02-09 23:20:00,19.47222222222222
146,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/10/20 10:30,2020-02-10 10:30:00,19.9375
147,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0.0,0.0,2/10/20 19:30,2020-02-10 19:30:00,20.3125
148,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/22/20 12:00,2020-01-22 12:00:00,1.0
149,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/23/20 12:00,2020-01-23 12:00:00,2.0
150,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/24/20 0:00,2020-01-24 00:00:00,2.5
151,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/24/20 12:00,2020-01-24 12:00:00,3.0
152,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/25/20 0:00,2020-01-25 00:00:00,3.5
153,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/25/20 12:00,2020-01-25 12:00:00,4.0
154,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/25/20 22:00,2020-01-25 22:00:00,4.416666666666666
155,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/26/20 11:00,2020-01-26 11:00:00,4.958333333333334
156,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/26/20 23:00,2020-01-26 23:00:00,5.458333333333333
157,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/27/20 9:00,2020-01-27 09:00:00,5.875
158,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/27/20 19:00,2020-01-27 19:00:00,6.291666666666667
159,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/27/20 20:30,2020-01-27 20:30:00,6.354166666666667
160,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/28/20 13:00,2020-01-28 13:00:00,7.041666666666667
161,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/28/20 18:00,2020-01-28 18:00:00,7.25
162,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/28/20 23:00,2020-01-28 23:00:00,7.458333333333333
163,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/29/20 13:30,2020-01-29 13:30:00,8.0625
164,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/29/20 14:30,2020-01-29 14:30:00,8.104166666666668
165,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/29/20 21:00,2020-01-29 21:00:00,8.375
166,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/30/20 11:00,2020-01-30 11:00:00,8.958333333333332
167,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,1/31/20 14:00,2020-01-31 14:00:00,10.083333333333334
168,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,2/1/20 10:00,2020-02-01 10:00:00,10.916666666666666
169,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,2/2/20 21:00,2020-02-02 21:00:00,12.375000000000002
170,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,2/3/20 21:00,2020-02-03 21:00:00,13.375
171,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,2/4/20 9:40,2020-02-04 09:40:00,13.902777777777779
172,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,2/4/20 22:00,2020-02-04 22:00:00,14.416666666666666
173,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,2/5/20 9:00,2020-02-05 09:00:00,14.875
174,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,2/5/20 23:00,2020-02-05 23:00:00,15.458333333333334
175,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,2/6/20 9:00,2020-02-06 09:00:00,15.875
176,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,2/6/20 14:20,2020-02-06 14:20:00,16.09722222222222
177,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,0.0,2/7/20 20:13,2020-02-07 20:13:00,17.34236111111111
178,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,1.0,2/7/20 22:50,2020-02-07 22:50:00,17.45138888888889
179,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,1.0,2/8/20 10:24,2020-02-08 10:24:00,17.933333333333334
180,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,1.0,2/8/20 23:04,2020-02-08 23:04:00,18.461111111111112
181,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,1.0,2/9/20 10:30,2020-02-09 10:30:00,18.9375
182,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,2.0,2/9/20 23:20,2020-02-09 23:20:00,19.47222222222222
183,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,2.0,2/10/20 10:30,2020-02-10 10:30:00,19.9375
184,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0.0,2.0,2/10/20 19:30,2020-02-10 19:30:00,20.3125
185,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0.0,0.0,1/22/20 12:00,2020-01-22 12:00:00,1.0
186,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0.0,0.0,1/23/20 12:00,2020-01-23 12:00:00,2.0
187,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0.0,0.0,1/24/20 0:00,2020-01-24 00:00:00,2.5
188,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0.0,0.0,1/24/20 12:00,2020-01-24 12:00:00,3.0
189,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0.0,0.0,1/25/20 0:00,2020-01-25 00:00:00,3.5
190,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0.0,0.0,1/25/20 12:00,2020-01-25 12:00:00,4.0
191,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0.0,0.0,1/25/20 22:00,2020-01-25 22:00:00,4.416666666666666
192,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0.0,0.0,1/26/20 11:00,2020-01-26 11:00:00,4.958333333333334
193,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0.0,0.0,1/26/20 23:00,2020-01-26 23:00:00,5.458333333333333
194,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0.0,0.0,1/27/20 9:00,2020-01-27 09:00:00,5.875
