,Province/State,name,Country/Region,Lat,Long,Cases,Date,Date_proper,Day
0,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0,1/22/20,2020-01-22,1.0
1,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0,1/23/20,2020-01-23,2.0
2,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0,1/24/20,2020-01-24,3.0
3,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0,1/25/20,2020-01-25,4.0
4,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0,1/26/20,2020-01-26,5.0
5,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0,1/27/20,2020-01-27,6.0
6,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,0,1/28/20,2020-01-28,7.000000000000001
7,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,2,1/29/20,2020-01-29,8.0
8,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,2,1/30/20,2020-01-30,9.0
9,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,3,1/31/20,2020-01-31,10.0
10,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,5,2/1/20,2020-02-01,11.0
11,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,7,2/2/20,2020-02-02,12.000000000000002
12,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,14,2/3/20,2020-02-03,13.000000000000002
13,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,20,2/4/20,2020-02-04,14.0
14,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,23,2/5/20,2020-02-05,15.0
15,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,34,2/6/20,2020-02-06,16.0
16,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,47,2/7/20,2020-02-07,17.0
17,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,59,2/8/20,2020-02-08,18.0
18,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,72,2/9/20,2020-02-09,19.0
19,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,88,2/10/20,2020-02-10,20.0
20,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,105,2/11/20,2020-02-11,21.0
21,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,127,2/12/20,2020-02-12,22.0
22,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,157,2/13/20,2020-02-13,23.000000000000004
23,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,193,2/14/20,2020-02-14,24.000000000000004
24,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,221,2/15/20,2020-02-15,25.000000000000004
25,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,255,2/16/20,2020-02-16,26.0
26,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,280,2/17/20,2020-02-17,27.0
27,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,361,2/18/20,2020-02-18,28.0
28,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,413,2/19/20,2020-02-19,29.0
29,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,474,2/20/20,2020-02-20,30.0
30,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,539,2/21/20,2020-02-21,31.0
31,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,597,2/22/20,2020-02-22,32.0
32,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,637,2/23/20,2020-02-23,33.0
33,Anhui,Anhui Mainland China,Mainland China,31.825709999999997,117.2264,663,2/24/20,2020-02-24,34.0
34,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0,1/22/20,2020-01-22,1.0
35,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,0,1/23/20,2020-01-23,2.0
36,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,1,1/24/20,2020-01-24,3.0
37,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,2,1/25/20,2020-01-25,4.0
38,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,2,1/26/20,2020-01-26,5.0
39,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,2,1/27/20,2020-01-27,6.0
40,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,4,1/28/20,2020-01-28,7.000000000000001
41,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,4,1/29/20,2020-01-29,8.0
42,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,4,1/30/20,2020-01-30,9.0
43,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,5,1/31/20,2020-01-31,10.0
44,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,9,2/1/20,2020-02-01,11.0
45,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,9,2/2/20,2020-02-02,12.000000000000002
46,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,12,2/3/20,2020-02-03,13.000000000000002
47,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,23,2/4/20,2020-02-04,14.0
48,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,24,2/5/20,2020-02-05,15.0
49,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,31,2/6/20,2020-02-06,16.0
50,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,33,2/7/20,2020-02-07,17.0
51,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,34,2/8/20,2020-02-08,18.0
52,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,37,2/9/20,2020-02-09,19.0
53,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,44,2/10/20,2020-02-10,20.0
54,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,48,2/11/20,2020-02-11,21.0
55,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,56,2/12/20,2020-02-12,22.0
56,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,69,2/13/20,2020-02-13,23.000000000000004
57,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,80,2/14/20,2020-02-14,24.000000000000004
58,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,98,2/15/20,2020-02-15,25.000000000000004
59,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,108,2/16/20,2020-02-16,26.0
60,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,114,2/17/20,2020-02-17,27.0
61,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,122,2/18/20,2020-02-18,28.0
62,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,145,2/19/20,2020-02-19,29.0
63,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,153,2/20/20,2020-02-20,30.0
64,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,169,2/21/20,2020-02-21,31.0
65,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,178,2/22/20,2020-02-22,32.0
66,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,189,2/23/20,2020-02-23,33.0
67,Beijing,Beijing Mainland China,Mainland China,40.18238,116.4142,198,2/24/20,2020-02-24,34.0
68,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0,1/22/20,2020-01-22,1.0
69,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0,1/23/20,2020-01-23,2.0
70,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0,1/24/20,2020-01-24,3.0
71,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0,1/25/20,2020-01-25,4.0
72,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0,1/26/20,2020-01-26,5.0
73,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0,1/27/20,2020-01-27,6.0
74,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,0,1/28/20,2020-01-28,7.000000000000001
75,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,1,1/29/20,2020-01-29,8.0
76,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,1,1/30/20,2020-01-30,9.0
77,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,1,1/31/20,2020-01-31,10.0
78,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,3,2/1/20,2020-02-01,11.0
79,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,7,2/2/20,2020-02-02,12.000000000000002
80,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,9,2/3/20,2020-02-03,13.000000000000002
81,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,9,2/4/20,2020-02-04,14.0
82,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,15,2/5/20,2020-02-05,15.0
83,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,24,2/6/20,2020-02-06,16.0
84,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,31,2/7/20,2020-02-07,17.0
85,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,39,2/8/20,2020-02-08,18.0
86,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,51,2/9/20,2020-02-09,19.0
87,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,66,2/10/20,2020-02-10,20.0
88,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,79,2/11/20,2020-02-11,21.0
89,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,102,2/12/20,2020-02-12,22.0
90,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,128,2/13/20,2020-02-13,23.000000000000004
91,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,152,2/14/20,2020-02-14,24.000000000000004
92,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,184,2/15/20,2020-02-15,25.000000000000004
93,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,207,2/16/20,2020-02-16,26.0
94,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,225,2/17/20,2020-02-17,27.0
95,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,254,2/18/20,2020-02-18,28.0
96,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,274,2/19/20,2020-02-19,29.0
97,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,299,2/20/20,2020-02-20,30.0
98,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,316,2/21/20,2020-02-21,31.0
99,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,328,2/22/20,2020-02-22,32.0
100,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,335,2/23/20,2020-02-23,33.0
101,Chongqing,Chongqing Mainland China,Mainland China,30.05718,107.874,349,2/24/20,2020-02-24,34.0
102,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,1/22/20,2020-01-22,1.0
103,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,1/23/20,2020-01-23,2.0
104,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,1/24/20,2020-01-24,3.0
105,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,1/25/20,2020-01-25,4.0
106,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,1/26/20,2020-01-26,5.0
107,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,1/27/20,2020-01-27,6.0
108,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,1/28/20,2020-01-28,7.000000000000001
109,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,1/29/20,2020-01-29,8.0
110,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,1/30/20,2020-01-30,9.0
111,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,1/31/20,2020-01-31,10.0
112,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,2/1/20,2020-02-01,11.0
113,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,0,2/2/20,2020-02-02,12.000000000000002
114,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,1,2/3/20,2020-02-03,13.000000000000002
115,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,3,2/4/20,2020-02-04,14.0
116,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,11,2/5/20,2020-02-05,15.0
117,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,14,2/6/20,2020-02-06,16.0
118,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,20,2/7/20,2020-02-07,17.0
119,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,24,2/8/20,2020-02-08,18.0
120,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,35,2/9/20,2020-02-09,19.0
121,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,39,2/10/20,2020-02-10,20.0
122,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,45,2/11/20,2020-02-11,21.0
123,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,53,2/12/20,2020-02-12,22.0
124,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,57,2/13/20,2020-02-13,23.000000000000004
125,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,63,2/14/20,2020-02-14,24.000000000000004
126,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,71,2/15/20,2020-02-15,25.000000000000004
127,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,82,2/16/20,2020-02-16,26.0
128,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,90,2/17/20,2020-02-17,27.0
129,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,93,2/18/20,2020-02-18,28.0
130,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,112,2/19/20,2020-02-19,29.0
131,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,126,2/20/20,2020-02-20,30.0
132,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,149,2/21/20,2020-02-21,31.0
133,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,162,2/22/20,2020-02-22,32.0
134,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,170,2/23/20,2020-02-23,33.0
135,Fujian,Fujian Mainland China,Mainland China,26.07783,117.9895,183,2/24/20,2020-02-24,34.0
136,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,1/22/20,2020-01-22,1.0
137,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,1/23/20,2020-01-23,2.0
138,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,1/24/20,2020-01-24,3.0
139,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,1/25/20,2020-01-25,4.0
140,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,1/26/20,2020-01-26,5.0
141,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,1/27/20,2020-01-27,6.0
142,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,1/28/20,2020-01-28,7.000000000000001
143,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,1/29/20,2020-01-29,8.0
144,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,1/30/20,2020-01-30,9.0
145,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,1/31/20,2020-01-31,10.0
146,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,0,2/1/20,2020-02-01,11.0
147,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,3,2/2/20,2020-02-02,12.000000000000002
148,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,3,2/3/20,2020-02-03,13.000000000000002
149,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,4,2/4/20,2020-02-04,14.0
150,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,6,2/5/20,2020-02-05,15.0
151,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,6,2/6/20,2020-02-06,16.0
152,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,9,2/7/20,2020-02-07,17.0
153,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,12,2/8/20,2020-02-08,18.0
154,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,16,2/9/20,2020-02-09,19.0
155,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,17,2/10/20,2020-02-10,20.0
156,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,24,2/11/20,2020-02-11,21.0
157,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,31,2/12/20,2020-02-12,22.0
158,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,39,2/13/20,2020-02-13,23.000000000000004
159,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,39,2/14/20,2020-02-14,24.000000000000004
160,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,49,2/15/20,2020-02-15,25.000000000000004
161,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,54,2/16/20,2020-02-16,26.0
162,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,58,2/17/20,2020-02-17,27.0
163,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,62,2/18/20,2020-02-18,28.0
164,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,65,2/19/20,2020-02-19,29.0
165,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,71,2/20/20,2020-02-20,30.0
166,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,76,2/21/20,2020-02-21,31.0
167,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,76,2/22/20,2020-02-22,32.0
168,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,78,2/23/20,2020-02-23,33.0
169,Gansu,Gansu Mainland China,Mainland China,36.0611,103.8343,80,2/24/20,2020-02-24,34.0
170,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,0,1/22/20,2020-01-22,1.0
171,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,2,1/23/20,2020-01-23,2.0
172,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,2,1/24/20,2020-01-24,3.0
173,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,2,1/25/20,2020-01-25,4.0
174,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,2,1/26/20,2020-01-26,5.0
175,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,4,1/27/20,2020-01-27,6.0
176,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,4,1/28/20,2020-01-28,7.000000000000001
177,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,5,1/29/20,2020-01-29,8.0
178,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,10,1/30/20,2020-01-30,9.0
179,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,11,1/31/20,2020-01-31,10.0
180,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,14,2/1/20,2020-02-01,11.0
181,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,15,2/2/20,2020-02-02,12.000000000000002
182,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,21,2/3/20,2020-02-03,13.000000000000002
183,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,30,2/4/20,2020-02-04,14.0
184,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,49,2/5/20,2020-02-05,15.0
185,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,69,2/6/20,2020-02-06,16.0
186,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,88,2/7/20,2020-02-07,17.0
187,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,112,2/8/20,2020-02-08,18.0
188,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,141,2/9/20,2020-02-09,19.0
189,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,167,2/10/20,2020-02-10,20.0
190,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,212,2/11/20,2020-02-11,21.0
191,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,275,2/12/20,2020-02-12,22.0
192,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,314,2/13/20,2020-02-13,23.000000000000004
193,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,362,2/14/20,2020-02-14,24.000000000000004
194,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,410,2/15/20,2020-02-15,25.000000000000004
195,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,465,2/16/20,2020-02-16,26.0
196,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,524,2/17/20,2020-02-17,27.0
197,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,565,2/18/20,2020-02-18,28.0
198,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,606,2/19/20,2020-02-19,29.0
199,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,642,2/20/20,2020-02-20,30.0
200,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,690,2/21/20,2020-02-21,31.0
201,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,728,2/22/20,2020-02-22,32.0
202,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,755,2/23/20,2020-02-23,33.0
203,Guangdong,Guangdong Mainland China,Mainland China,23.33841,113.42200000000001,786,2/24/20,2020-02-24,34.0
204,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,0,1/22/20,2020-01-22,1.0
205,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,0,1/23/20,2020-01-23,2.0
206,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,0,1/24/20,2020-01-24,3.0
207,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,0,1/25/20,2020-01-25,4.0
208,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,0,1/26/20,2020-01-26,5.0
209,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,0,1/27/20,2020-01-27,6.0
210,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,2,1/28/20,2020-01-28,7.000000000000001
211,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,2,1/29/20,2020-01-29,8.0
212,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,2,1/30/20,2020-01-30,9.0
213,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,2,1/31/20,2020-01-31,10.0
214,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,2,2/1/20,2020-02-01,11.0
215,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,2,2/2/20,2020-02-02,12.000000000000002
216,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,7,2/3/20,2020-02-03,13.000000000000002
217,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,10,2/4/20,2020-02-04,14.0
218,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,13,2/5/20,2020-02-05,15.0
219,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,14,2/6/20,2020-02-06,16.0
220,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,17,2/7/20,2020-02-07,17.0
221,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,17,2/8/20,2020-02-08,18.0
222,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,18,2/9/20,2020-02-09,19.0
223,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,24,2/10/20,2020-02-10,20.0
224,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,33,2/11/20,2020-02-11,21.0
225,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,32,2/12/20,2020-02-12,22.0
226,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,33,2/13/20,2020-02-13,23.000000000000004
227,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,36,2/14/20,2020-02-14,24.000000000000004
228,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,44,2/15/20,2020-02-15,25.000000000000004
229,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,49,2/16/20,2020-02-16,26.0
230,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,53,2/17/20,2020-02-17,27.0
231,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,69,2/18/20,2020-02-18,28.0
232,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,86,2/19/20,2020-02-19,29.0
233,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,90,2/20/20,2020-02-20,30.0
234,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,97,2/21/20,2020-02-21,31.0
235,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,104,2/22/20,2020-02-22,32.0
236,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,106,2/23/20,2020-02-23,33.0
237,Guangxi,Guangxi Mainland China,Mainland China,23.829079999999998,108.7881,112,2/24/20,2020-02-24,34.0
238,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,0,1/22/20,2020-01-22,1.0
239,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,0,1/23/20,2020-01-23,2.0
240,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,0,1/24/20,2020-01-24,3.0
241,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,0,1/25/20,2020-01-25,4.0
242,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,0,1/26/20,2020-01-26,5.0
243,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,0,1/27/20,2020-01-27,6.0
244,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,0,1/28/20,2020-01-28,7.000000000000001
245,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,1,1/29/20,2020-01-29,8.0
246,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,1,1/30/20,2020-01-30,9.0
247,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,2,1/31/20,2020-01-31,10.0
248,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,2,2/1/20,2020-02-01,11.0
249,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,2,2/2/20,2020-02-02,12.000000000000002
250,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,2,2/3/20,2020-02-03,13.000000000000002
251,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,2,2/4/20,2020-02-04,14.0
252,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,9,2/5/20,2020-02-05,15.0
253,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,6,2/6/20,2020-02-06,16.0
254,Guizhou,Guizhou Mainland China,Mainland China,26.81536,106.8748,6,2/7/20,2020-02-07,17.0
